# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
South America_Northern,electricity,wind,wind_storage,1990,0.35
South America_Northern,electricity,wind,wind_storage,2005,0.35
South America_Northern,electricity,wind,wind_storage,2010,0.35
South America_Northern,electricity,wind,wind_storage,2015,0.35
South America_Northern,electricity,wind,wind_storage,2020,0.35
South America_Northern,electricity,wind,wind_storage,2025,0.35
South America_Northern,electricity,wind,wind_storage,2030,0.35
South America_Northern,electricity,wind,wind_storage,2035,0.35
South America_Northern,electricity,wind,wind_storage,2040,0.35
South America_Northern,electricity,wind,wind_storage,2045,0.35
South America_Northern,electricity,wind,wind_storage,2050,0.35
South America_Northern,electricity,wind,wind_storage,2055,0.35
South America_Northern,electricity,wind,wind_storage,2060,0.35
South America_Northern,electricity,wind,wind_storage,2065,0.35
South America_Northern,electricity,wind,wind_storage,2070,0.35
South America_Northern,electricity,wind,wind_storage,2075,0.35
South America_Northern,electricity,wind,wind_storage,2080,0.35
South America_Northern,electricity,wind,wind_storage,2085,0.35
South America_Northern,electricity,wind,wind_storage,2090,0.35
South America_Northern,electricity,wind,wind_storage,2095,0.35
South America_Northern,electricity,wind,wind_storage,2100,0.35
South America_Southern,electricity,wind,wind_storage,1975,0.36
South America_Southern,electricity,wind,wind_storage,1990,0.36
South America_Southern,electricity,wind,wind_storage,2005,0.36
South America_Southern,electricity,wind,wind_storage,2010,0.36
South America_Southern,electricity,wind,wind_storage,2015,0.36
South America_Southern,electricity,wind,wind_storage,2020,0.36
South America_Southern,electricity,wind,wind_storage,2025,0.36
South America_Southern,electricity,wind,wind_storage,2030,0.36
South America_Southern,electricity,wind,wind_storage,2035,0.36
South America_Southern,electricity,wind,wind_storage,2040,0.36
South America_Southern,electricity,wind,wind_storage,2045,0.36
South America_Southern,electricity,wind,wind_storage,2050,0.36
South America_Southern,electricity,wind,wind_storage,2055,0.36
South America_Southern,electricity,wind,wind_storage,2060,0.36
South America_Southern,electricity,wind,wind_storage,2065,0.36
South America_Southern,electricity,wind,wind_storage,2070,0.36
South America_Southern,electricity,wind,wind_storage,2075,0.36
South America_Southern,electricity,wind,wind_storage,2080,0.36
South America_Southern,electricity,wind,wind_storage,2085,0.36
South America_Southern,electricity,wind,wind_storage,2090,0.36
South America_Southern,electricity,wind,wind_storage,2095,0.36
South America_Southern,electricity,wind,wind_storage,2100,0.36
South Asia,electricity,wind,wind_storage,1975,0.35
South Asia,electricity,wind,wind_storage,1990,0.35
South Asia,electricity,wind,wind_storage,2005,0.35
South Asia,electricity,wind,wind_storage,2010,0.35
South Asia,electricity,wind,wind_storage,2015,0.35
South Asia,electricity,wind,wind_storage,2020,0.35
South Asia,electricity,wind,wind_storage,2025,0.35
South Asia,electricity,wind,wind_storage,2030,0.35
South Asia,electricity,wind,wind_storage,2035,0.35
South Asia,electricity,wind,wind_storage,2040,0.35
South Asia,electricity,wind,wind_storage,2045,0.35
South Asia,electricity,wind,wind_storage,2050,0.35
South Asia,electricity,wind,wind_storage,2055,0.35
South Asia,electricity,wind,wind_storage,2060,0.35
South Asia,electricity,wind,wind_storage,2065,0.35
South Asia,electricity,wind,wind_storage,2070,0.35
South Asia,electricity,wind,wind_storage,2075,0.35
South Asia,electricity,wind,wind_storage,2080,0.35
South Asia,electricity,wind,wind_storage,2085,0.35
South Asia,electricity,wind,wind_storage,2090,0.35
South Asia,electricity,wind,wind_storage,2095,0.35
South Asia,electricity,wind,wind_storage,2100,0.35
South Korea,electricity,wind,wind_storage,1975,0.29
South Korea,electricity,wind,wind_storage,1990,0.29
South Korea,electricity,wind,wind_storage,2005,0.29
South Korea,electricity,wind,wind_storage,2010,0.29
South Korea,electricity,wind,wind_storage,2015,0.29
South Korea,electricity,wind,wind_storage,2020,0.29
South Korea,electricity,wind,wind_storage,2025,0.29
South Korea,electricity,wind,wind_storage,2030,0.29
South Korea,electricity,wind,wind_storage,2035,0.29
South Korea,electricity,wind,wind_storage,2040,0.29
South Korea,electricity,wind,wind_storage,2045,0.29
South Korea,electricity,wind,wind_storage,2050,0.29
South Korea,electricity,wind,wind_storage,2055,0.29
South Korea,electricity,wind,wind_storage,2060,0.29
South Korea,electricity,wind,wind_storage,2065,0.29
South Korea,electricity,wind,wind_storage,2070,0.29
South Korea,electricity,wind,wind_storage,2075,0.29
South Korea,electricity,wind,wind_storage,2080,0.29
South Korea,electricity,wind,wind_storage,2085,0.29
South Korea,electricity,wind,wind_storage,2090,0.29
South Korea,electricity,wind,wind_storage,2095,0.29
South Korea,electricity,wind,wind_storage,2100,0.29
Southeast Asia,electricity,wind,wind_storage,1975,0.36
Southeast Asia,electricity,wind,wind_storage,1990,0.36
Southeast Asia,electricity,wind,wind_storage,2005,0.36
Southeast Asia,electricity,wind,wind_storage,2010,0.36
Southeast Asia,electricity,wind,wind_storage,2015,0.36
Southeast Asia,electricity,wind,wind_storage,2020,0.36
Southeast Asia,electricity,wind,wind_storage,2025,0.36
Southeast Asia,electricity,wind,wind_storage,2030,0.36
Southeast Asia,electricity,wind,wind_storage,2035,0.36
Southeast Asia,electricity,wind,wind_storage,2040,0.36
Southeast Asia,electricity,wind,wind_storage,2045,0.36
Southeast Asia,electricity,wind,wind_storage,2050,0.36
Southeast Asia,electricity,wind,wind_storage,2055,0.36
Southeast Asia,electricity,wind,wind_storage,2060,0.36
Southeast Asia,electricity,wind,wind_storage,2065,0.36
Southeast Asia,electricity,wind,wind_storage,2070,0.36
Southeast Asia,electricity,wind,wind_storage,2075,0.36
Southeast Asia,electricity,wind,wind_storage,2080,0.36
Southeast Asia,electricity,wind,wind_storage,2085,0.36
Southeast Asia,electricity,wind,wind_storage,2090,0.36
Southeast Asia,electricity,wind,wind_storage,2095,0.36
Southeast Asia,electricity,wind,wind_storage,2100,0.36
Taiwan,electricity,wind,wind_storage,1975,0.31
Taiwan,electricity,wind,wind_storage,1990,0.31
Taiwan,electricity,wind,wind_storage,2005,0.31
Taiwan,electricity,wind,wind_storage,2010,0.31
Taiwan,electricity,wind,wind_storage,2015,0.31
Taiwan,electricity,wind,wind_storage,2020,0.31
Taiwan,electricity,wind,wind_storage,2025,0.31
Taiwan,electricity,wind,wind_storage,2030,0.31
Taiwan,electricity,wind,wind_storage,2035,0.31
Taiwan,electricity,wind,wind_storage,2040,0.31
Taiwan,electricity,wind,wind_storage,2045,0.31
Taiwan,electricity,wind,wind_storage,2050,0.31
Taiwan,electricity,wind,wind_storage,2055,0.31
Taiwan,electricity,wind,wind_storage,2060,0.31
Taiwan,electricity,wind,wind_storage,2065,0.31
Taiwan,electricity,wind,wind_storage,2070,0.31
Taiwan,electricity,wind,wind_storage,2075,0.31
Taiwan,electricity,wind,wind_storage,2080,0.31
Taiwan,electricity,wind,wind_storage,2085,0.31
Taiwan,electricity,wind,wind_storage,2090,0.31
Taiwan,electricity,wind,wind_storage,2095,0.31
Taiwan,electricity,wind,wind_storage,2100,0.31
Argentina,electricity,wind,wind_storage,1975,0.37
Argentina,electricity,wind,wind_storage,1990,0.37
Argentina,electricity,wind,wind_storage,2005,0.37
Argentina,electricity,wind,wind_storage,2010,0.37
Argentina,electricity,wind,wind_storage,2015,0.37
Argentina,electricity,wind,wind_storage,2020,0.37
Argentina,electricity,wind,wind_storage,2025,0.37
Argentina,electricity,wind,wind_storage,2030,0.37
Argentina,electricity,wind,wind_storage,2035,0.37
Argentina,electricity,wind,wind_storage,2040,0.37
Argentina,electricity,wind,wind_storage,2045,0.37
Argentina,electricity,wind,wind_storage,2050,0.37
Argentina,electricity,wind,wind_storage,2055,0.37
Argentina,electricity,wind,wind_storage,2060,0.37
Argentina,electricity,wind,wind_storage,2065,0.37
Argentina,electricity,wind,wind_storage,2070,0.37
Argentina,electricity,wind,wind_storage,2075,0.37
Argentina,electricity,wind,wind_storage,2080,0.37
Argentina,electricity,wind,wind_storage,2085,0.37
Argentina,electricity,wind,wind_storage,2090,0.37
Argentina,electricity,wind,wind_storage,2095,0.37
Argentina,electricity,wind,wind_storage,2100,0.37
Colombia,electricity,wind,wind_storage,1975,0.32
Colombia,electricity,wind,wind_storage,1990,0.32
Colombia,electricity,wind,wind_storage,2005,0.32
Colombia,electricity,wind,wind_storage,2010,0.32
Colombia,electricity,wind,wind_storage,2015,0.32
Colombia,electricity,wind,wind_storage,2020,0.32
Colombia,electricity,wind,wind_storage,2025,0.32
Colombia,electricity,wind,wind_storage,2030,0.32
Colombia,electricity,wind,wind_storage,2035,0.32
Colombia,electricity,wind,wind_storage,2040,0.32
Colombia,electricity,wind,wind_storage,2045,0.32
Colombia,electricity,wind,wind_storage,2050,0.32
Colombia,electricity,wind,wind_storage,2055,0.32
Colombia,electricity,wind,wind_storage,2060,0.32
Colombia,electricity,wind,wind_storage,2065,0.32
Colombia,electricity,wind,wind_storage,2070,0.32
Colombia,electricity,wind,wind_storage,2075,0.32
Colombia,electricity,wind,wind_storage,2080,0.32
Colombia,electricity,wind,wind_storage,2085,0.32
Colombia,electricity,wind,wind_storage,2090,0.32
Colombia,electricity,wind,wind_storage,2095,0.32
Colombia,electricity,wind,wind_storage,2100,0.32
USA,electricity,wind,wind,1975,0.38
USA,electricity,wind,wind,1990,0.38
USA,electricity,wind,wind,2005,0.38
USA,electricity,wind,wind,2010,0.38
USA,electricity,wind,wind,2015,0.38
USA,electricity,wind,wind,2020,0.38
USA,electricity,wind,wind,2025,0.38
USA,electricity,wind,wind,2030,0.38
USA,electricity,wind,wind,2035,0.38
USA,electricity,wind,wind,2040,0.38
USA,electricity,wind,wind,2045,0.38
USA,electricity,wind,wind,2050,0.38
USA,electricity,wind,wind,2055,0.38
USA,electricity,wind,wind,2060,0.38
USA,electricity,wind,wind,2065,0.38
USA,electricity,wind,wind,2070,0.38
USA,electricity,wind,wind,2075,0.38
USA,electricity,wind,wind,2080,0.38
USA,electricity,wind,wind,2085,0.38
USA,electricity,wind,wind,2090,0.38
USA,electricity,wind,wind,2095,0.38
USA,electricity,wind,wind,2100,0.38
Africa_Eastern,electricity,wind,wind,1975,0.34
Africa_Eastern,electricity,wind,wind,1990,0.34
Africa_Eastern,electricity,wind,wind,2005,0.34
Africa_Eastern,electricity,wind,wind,2010,0.34
Africa_Eastern,electricity,wind,wind,2015,0.34
Africa_Eastern,electricity,wind,wind,2020,0.34
Africa_Eastern,electricity,wind,wind,2025,0.34
Africa_Eastern,electricity,wind,wind,2030,0.34
Africa_Eastern,electricity,wind,wind,2035,0.34
Africa_Eastern,electricity,wind,wind,2040,0.34
Africa_Eastern,electricity,wind,wind,2045,0.34
Africa_Eastern,electricity,wind,wind,2050,0.34
Africa_Eastern,electricity,wind,wind,2055,0.34
Africa_Eastern,electricity,wind,wind,2060,0.34
Africa_Eastern,electricity,wind,wind,2065,0.34
Africa_Eastern,electricity,wind,wind,2070,0.34
Africa_Eastern,electricity,wind,wind,2075,0.34
Africa_Eastern,electricity,wind,wind,2080,0.34
Africa_Eastern,electricity,wind,wind,2085,0.34
Africa_Eastern,electricity,wind,wind,2090,0.34
Africa_Eastern,electricity,wind,wind,2095,0.34
Africa_Eastern,electricity,wind,wind,2100,0.34
Africa_Northern,electricity,wind,wind,1975,0.38
Africa_Northern,electricity,wind,wind,1990,0.38
Africa_Northern,electricity,wind,wind,2005,0.38
Africa_Northern,electricity,wind,wind,2010,0.38
Africa_Northern,electricity,wind,wind,2015,0.38
Africa_Northern,electricity,wind,wind,2020,0.38
Africa_Northern,electricity,wind,wind,2025,0.38
Africa_Northern,electricity,wind,wind,2030,0.38
Africa_Northern,electricity,wind,wind,2035,0.38
Africa_Northern,electricity,wind,wind,2040,0.38
Africa_Northern,electricity,wind,wind,2045,0.38
Africa_Northern,electricity,wind,wind,2050,0.38
Africa_Northern,electricity,wind,wind,2055,0.38
Africa_Northern,electricity,wind,wind,2060,0.38
Africa_Northern,electricity,wind,wind,2065,0.38
Africa_Northern,electricity,wind,wind,2070,0.38
Africa_Northern,electricity,wind,wind,2075,0.38
Africa_Northern,electricity,wind,wind,2080,0.38
Africa_Northern,electricity,wind,wind,2085,0.38
Africa_Northern,electricity,wind,wind,2090,0.38
Africa_Northern,electricity,wind,wind,2095,0.38
Africa_Northern,electricity,wind,wind,2100,0.38
Africa_Southern,electricity,wind,wind,1975,0.27
Africa_Southern,electricity,wind,wind,1990,0.27
Africa_Southern,electricity,wind,wind,2005,0.27
Africa_Southern,electricity,wind,wind,2010,0.27
Africa_Southern,electricity,wind,wind,2015,0.27
Africa_Southern,electricity,wind,wind,2020,0.27
Africa_Southern,electricity,wind,wind,2025,0.27
Africa_Southern,electricity,wind,wind,2030,0.27
Africa_Southern,electricity,wind,wind,2035,0.27
Africa_Southern,electricity,wind,wind,2040,0.27
Africa_Southern,electricity,wind,wind,2045,0.27
Africa_Southern,electricity,wind,wind,2050,0.27
Africa_Southern,electricity,wind,wind,2055,0.27
Africa_Southern,electricity,wind,wind,2060,0.27
Africa_Southern,electricity,wind,wind,2065,0.27
Africa_Southern,electricity,wind,wind,2070,0.27
Africa_Southern,electricity,wind,wind,2075,0.27
Africa_Southern,electricity,wind,wind,2080,0.27
Africa_Southern,electricity,wind,wind,2085,0.27
Africa_Southern,electricity,wind,wind,2090,0.27
Africa_Southern,electricity,wind,wind,2095,0.27
Africa_Southern,electricity,wind,wind,2100,0.27
Africa_Western,electricity,wind,wind,1975,0.34
Africa_Western,electricity,wind,wind,1990,0.34
Africa_Western,electricity,wind,wind,2005,0.34
Africa_Western,electricity,wind,wind,2010,0.34
Africa_Western,electricity,wind,wind,2015,0.34
Africa_Western,electricity,wind,wind,2020,0.34
Africa_Western,electricity,wind,wind,2025,0.34
Africa_Western,electricity,wind,wind,2030,0.34
Africa_Western,electricity,wind,wind,2035,0.34
Africa_Western,electricity,wind,wind,2040,0.34
Africa_Western,electricity,wind,wind,2045,0.34
Africa_Western,electricity,wind,wind,2050,0.34
Africa_Western,electricity,wind,wind,2055,0.34
Africa_Western,electricity,wind,wind,2060,0.34
Africa_Western,electricity,wind,wind,2065,0.34
Africa_Western,electricity,wind,wind,2070,0.34
Africa_Western,electricity,wind,wind,2075,0.34
Africa_Western,electricity,wind,wind,2080,0.34
Africa_Western,electricity,wind,wind,2085,0.34
Africa_Western,electricity,wind,wind,2090,0.34
Africa_Western,electricity,wind,wind,2095,0.34
Africa_Western,electricity,wind,wind,2100,0.34
Australia_NZ,electricity,wind,wind,1975,0.38
Australia_NZ,electricity,wind,wind,1990,0.38
Australia_NZ,electricity,wind,wind,2005,0.38
Australia_NZ,electricity,wind,wind,2010,0.38
Australia_NZ,electricity,wind,wind,2015,0.38
Australia_NZ,electricity,wind,wind,2020,0.38
Australia_NZ,electricity,wind,wind,2025,0.38
Australia_NZ,electricity,wind,wind,2030,0.38
Australia_NZ,electricity,wind,wind,2035,0.38
Australia_NZ,electricity,wind,wind,2040,0.38
Australia_NZ,electricity,wind,wind,2045,0.38
Australia_NZ,electricity,wind,wind,2050,0.38
Australia_NZ,electricity,wind,wind,2055,0.38
Australia_NZ,electricity,wind,wind,2060,0.38
Australia_NZ,electricity,wind,wind,2065,0.38
Australia_NZ,electricity,wind,wind,2070,0.38
Australia_NZ,electricity,wind,wind,2075,0.38
Australia_NZ,electricity,wind,wind,2080,0.38
Australia_NZ,electricity,wind,wind,2085,0.38
Australia_NZ,electricity,wind,wind,2090,0.38
Australia_NZ,electricity,wind,wind,2095,0.38
Australia_NZ,electricity,wind,wind,2100,0.38
Brazil,electricity,wind,wind,1975,0.34
Brazil,electricity,wind,wind,1990,0.34
Brazil,electricity,wind,wind,2005,0.34
Brazil,electricity,wind,wind,2010,0.34
Brazil,electricity,wind,wind,2015,0.34
Brazil,electricity,wind,wind,2020,0.34
Brazil,electricity,wind,wind,2025,0.34
Brazil,electricity,wind,wind,2030,0.34
Brazil,electricity,wind,wind,2035,0.34
Brazil,electricity,wind,wind,2040,0.34
Brazil,electricity,wind,wind,2045,0.34
Brazil,electricity,wind,wind,2050,0.34
Brazil,electricity,wind,wind,2055,0.34
Brazil,electricity,wind,wind,2060,0.34
Brazil,electricity,wind,wind,2065,0.34
Brazil,electricity,wind,wind,2070,0.34
Brazil,electricity,wind,wind,2075,0.34
Brazil,electricity,wind,wind,2080,0.34
Brazil,electricity,wind,wind,2085,0.34
Brazil,electricity,wind,wind,2090,0.34
Brazil,electricity,wind,wind,2095,0.34
Brazil,electricity,wind,wind,2100,0.34
Canada,electricity,wind,wind,1975,0.38
Canada,electricity,wind,wind,1990,0.38
Canada,electricity,wind,wind,2005,0.38
Canada,electricity,wind,wind,2010,0.38
Canada,electricity,wind,wind,2015,0.38
Canada,electricity,wind,wind,2020,0.38
Canada,electricity,wind,wind,2025,0.38
Canada,electricity,wind,wind,2030,0.38
Canada,electricity,wind,wind,2035,0.38
Canada,electricity,wind,wind,2040,0.38
Canada,electricity,wind,wind,2045,0.38
Canada,electricity,wind,wind,2050,0.38
Canada,electricity,wind,wind,2055,0.38
Canada,electricity,wind,wind,2060,0.38
Canada,electricity,wind,wind,2065,0.38
Canada,electricity,wind,wind,2070,0.38
Canada,electricity,wind,wind,2075,0.38
Canada,electricity,wind,wind,2080,0.38
Canada,electricity,wind,wind,2085,0.38
Canada,electricity,wind,wind,2090,0.38
Canada,electricity,wind,wind,2095,0.38
Canada,electricity,wind,wind,2100,0.38
Central America and Caribbean,electricity,wind,wind,1975,0.38
Central America and Caribbean,electricity,wind,wind,1990,0.38
Central America and Caribbean,electricity,wind,wind,2005,0.38
Central America and Caribbean,electricity,wind,wind,2010,0.38
Central America and Caribbean,electricity,wind,wind,2015,0.38
Central America and Caribbean,electricity,wind,wind,2020,0.38
Central America and Caribbean,electricity,wind,wind,2025,0.38
