"region","sector.name","subsector.name","technology","year","input.capital","capital.overnight","fixed.charge.rate","capacity.factor"
"Europe_Non_EU","electricity","gas","gas (CC)",2080,"capital",286,0.13,0.85
"Europe_Non_EU","electricity","gas","gas (CC)",2085,"capital",284,0.13,0.85
"Europe_Non_EU","electricity","gas","gas (CC)",2090,"capital",282,0.13,0.85
"Europe_Non_EU","electricity","gas","gas (CC)",2095,"capital",280,0.13,0.85
"Europe_Non_EU","electricity","gas","gas (CC)",2100,"capital",279,0.13,0.85
"Europe_Non_EU","electricity","gas","gas (steam/CT)",1975,"capital",150,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",1990,"capital",150,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2005,"capital",150,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2010,"capital",150,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2015,"capital",232,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2020,"capital",230,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2025,"capital",227,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2030,"capital",224,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2035,"capital",222,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2040,"capital",219,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2045,"capital",217,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2050,"capital",215,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2055,"capital",213,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2060,"capital",211,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2065,"capital",209,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2070,"capital",208,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2075,"capital",206,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2080,"capital",205,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2085,"capital",203,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2090,"capital",202,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2095,"capital",200,0.13,0.8
"Europe_Non_EU","electricity","gas","gas (steam/CT)",2100,"capital",199,0.13,0.8
"Europe_Non_EU","electricity","geothermal","geothermal",1975,"capital",1363,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",1990,"capital",1363,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2005,"capital",1363,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2010,"capital",1363,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2015,"capital",1363,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2020,"capital",1347,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2025,"capital",1331,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2030,"capital",1316,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2035,"capital",1301,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2040,"capital",1288,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2045,"capital",1275,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2050,"capital",1262,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2055,"capital",1250,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2060,"capital",1239,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2065,"capital",1229,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2070,"capital",1219,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2075,"capital",1209,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2080,"capital",1200,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2085,"capital",1191,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2090,"capital",1183,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2095,"capital",1175,0.13,0.9
"Europe_Non_EU","electricity","geothermal","geothermal",2100,"capital",1167,0.13,0.9
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",1975,"capital",774,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",1990,"capital",774,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2005,"capital",774,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2010,"capital",774,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2015,"capital",774,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2020,"capital",730,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2025,"capital",695,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2030,"capital",667,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2035,"capital",644,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2040,"capital",626,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2045,"capital",612,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2050,"capital",600,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2055,"capital",591,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2060,"capital",583,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2065,"capital",576,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2070,"capital",571,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2075,"capital",566,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2080,"capital",562,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2085,"capital",559,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2090,"capital",556,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2095,"capital",553,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC CCS)",2100,"capital",550,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",1975,"capital",325,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",1990,"capital",325,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2005,"capital",325,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2010,"capital",325,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2015,"capital",325,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2020,"capital",321,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2025,"capital",318,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2030,"capital",314,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2035,"capital",311,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2040,"capital",307,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2045,"capital",304,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2050,"capital",301,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2055,"capital",298,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2060,"capital",296,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2065,"capital",293,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2070,"capital",291,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2075,"capital",288,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2080,"capital",286,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2085,"capital",284,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2090,"capital",282,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2095,"capital",280,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (CC)",2100,"capital",279,0.13,0.85
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",1975,"capital",232,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",1990,"capital",232,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2005,"capital",232,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2010,"capital",232,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2015,"capital",232,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2020,"capital",230,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2025,"capital",227,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2030,"capital",224,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2035,"capital",222,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2040,"capital",219,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2045,"capital",217,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2050,"capital",215,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2055,"capital",213,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2060,"capital",211,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2065,"capital",209,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2070,"capital",208,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2075,"capital",206,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2080,"capital",205,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2085,"capital",203,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2090,"capital",202,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2095,"capital",200,0.13,0.8
"Europe_Non_EU","electricity","refined liquids","refined liquids (steam/CT)",2100,"capital",199,0.13,0.8
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",1975,"capital",1456,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",1990,"capital",1456,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2005,"capital",1456,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2010,"capital",1456,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2015,"capital",1456,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2020,"capital",1394,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2025,"capital",1341,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2030,"capital",1296,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2035,"capital",1257,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2040,"capital",1223,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2045,"capital",1195,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2050,"capital",1170,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2055,"capital",1149,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2060,"capital",1130,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2065,"capital",1115,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2070,"capital",1101,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2075,"capital",1090,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2080,"capital",1080,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2085,"capital",1071,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2090,"capital",1064,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2095,"capital",1058,0.1,0.219534769437492
"Europe_Non_EU","elect_td_bld","rooftop_pv","rooftop_pv",2100,"capital",1052,0.1,0.219534769437492
"Europe_Non_EU","electricity","wind","wind",1975,"capital",611,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",1990,"capital",494,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2005,"capital",380,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2010,"capital",620,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2015,"capital",620,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2020,"capital",593,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2025,"capital",571,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2030,"capital",551,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2035,"capital",535,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2040,"capital",521,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2045,"capital",508,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2050,"capital",498,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2055,"capital",489,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2060,"capital",481,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2065,"capital",474,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2070,"capital",469,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2075,"capital",464,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2080,"capital",459,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2085,"capital",456,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2090,"capital",453,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2095,"capital",450,0.13,0.36
"Europe_Non_EU","electricity","wind","wind",2100,"capital",448,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_offshore",1975,"capital",1039,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",1990,"capital",1039,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2005,"capital",1039,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2010,"capital",1039,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2015,"capital",1039,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2020,"capital",995,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2025,"capital",957,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2030,"capital",925,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2035,"capital",897,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2040,"capital",873,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2045,"capital",852,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2050,"capital",835,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2055,"capital",819,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2060,"capital",806,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2065,"capital",795,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2070,"capital",786,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2075,"capital",777,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2080,"capital",770,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2085,"capital",764,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2090,"capital",759,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2095,"capital",755,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_offshore",2100,"capital",751,0.13,0.32
"Europe_Non_EU","electricity","wind","wind_storage",1975,"capital",1473,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",1990,"capital",1191,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2005,"capital",916,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2010,"capital",1797,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2015,"capital",1797,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2020,"capital",1721,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2025,"capital",1655,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2030,"capital",1599,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2035,"capital",1551,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2040,"capital",1510,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2045,"capital",1474,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2050,"capital",1444,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2055,"capital",1417,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2060,"capital",1395,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2065,"capital",1375,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2070,"capital",1359,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2075,"capital",1345,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2080,"capital",1332,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2085,"capital",1322,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2090,"capital",1313,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2095,"capital",1305,0.13,0.36
"Europe_Non_EU","electricity","wind","wind_storage",2100,"capital",1298,0.13,0.36
"European Free Trade Association","electricity","solar","CSP",1975,"capital",1487,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",1990,"capital",1487,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2005,"capital",1487,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2010,"capital",1487,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2015,"capital",1487,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2020,"capital",1353,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2025,"capital",1248,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2030,"capital",1168,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2035,"capital",1106,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2040,"capital",1057,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2045,"capital",1020,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2050,"capital",991,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2055,"capital",969,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2060,"capital",951,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2065,"capital",938,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2070,"capital",928,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2075,"capital",920,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2080,"capital",914,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2085,"capital",909,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2090,"capital",905,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2095,"capital",902,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP",2100,"capital",900,0.13,0.00025
"European Free Trade Association","electricity","solar","CSP_storage",1975,"capital",2479,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",1990,"capital",2479,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2005,"capital",2479,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2010,"capital",2479,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2015,"capital",2479,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2020,"capital",2302,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2025,"capital",2162,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2030,"capital",2050,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2035,"capital",1961,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2040,"capital",1890,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2045,"capital",1833,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2050,"capital",1788,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2055,"capital",1751,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2060,"capital",1721,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2065,"capital",1697,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2070,"capital",1677,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2075,"capital",1662,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2080,"capital",1649,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2085,"capital",1638,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2090,"capital",1629,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2095,"capital",1622,0.13,0.00065
"European Free Trade Association","electricity","solar","CSP_storage",2100,"capital",1616,0.13,0.00065
"European Free Trade Association","electricity","nuclear","Gen_III",1975,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",1990,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2005,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2010,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2015,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2020,"capital",1683,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2025,"capital",1663,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2030,"capital",1644,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2035,"capital",1626,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2040,"capital",1609,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2045,"capital",1593,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2050,"capital",1578,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2055,"capital",1563,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2060,"capital",1549,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2065,"capital",1536,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2070,"capital",1523,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2075,"capital",1511,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2080,"capital",1500,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2085,"capital",1489,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2090,"capital",1479,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2095,"capital",1469,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_III",2100,"capital",1459,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",1975,"capital",1650,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",1990,"capital",1650,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2005,"capital",1650,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2010,"capital",1650,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2015,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2020,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2025,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2030,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2035,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2040,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2045,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2050,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2055,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2060,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2065,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2070,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2075,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2080,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2085,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2090,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2095,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","nuclear","Gen_II_LWR",2100,"capital",1704,0.13,0.9
"European Free Trade Association","electricity","solar","PV",1975,"capital",578,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",1990,"capital",578,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2005,"capital",578,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2010,"capital",578,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2015,"capital",578,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2020,"capital",554,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2025,"capital",533,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2030,"capital",515,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2035,"capital",499,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2040,"capital",486,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2045,"capital",474,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2050,"capital",465,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2055,"capital",456,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2060,"capital",449,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2065,"capital",443,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2070,"capital",437,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2075,"capital",433,0.13,0.109905752008991
"European Free Trade Association","electricity","solar","PV",2080,"capital",429,0.13,0.109905752008991
