"region","technology","year","sector.name","subsector.name","input.capital","capital.overnight","fixed.charge.rate","capacity.factor"
"Colombia","wind_storage",1975,"electricity","wind","capital",1473,0.13,0.37
"Colombia","wind_storage",1990,"electricity","wind","capital",1191,0.13,0.37
"Colombia","wind_storage",2005,"electricity","wind","capital",916,0.13,0.37
"Colombia","wind_storage",2010,"electricity","wind","capital",1797,0.13,0.37
"Colombia","wind_storage",2015,"electricity","wind","capital",1797,0.13,0.37
"Colombia","wind_storage",2020,"electricity","wind","capital",1721,0.13,0.37
"Colombia","wind_storage",2025,"electricity","wind","capital",1655,0.13,0.37
"Colombia","wind_storage",2030,"electricity","wind","capital",1599,0.13,0.37
"Colombia","wind_storage",2035,"electricity","wind","capital",1551,0.13,0.37
"Colombia","wind_storage",2040,"electricity","wind","capital",1510,0.13,0.37
"Colombia","wind_storage",2045,"electricity","wind","capital",1474,0.13,0.37
"Colombia","wind_storage",2050,"electricity","wind","capital",1444,0.13,0.37
"Colombia","wind_storage",2055,"electricity","wind","capital",1417,0.13,0.37
"Colombia","wind_storage",2060,"electricity","wind","capital",1395,0.13,0.37
"Colombia","wind_storage",2065,"electricity","wind","capital",1375,0.13,0.37
"Colombia","wind_storage",2070,"electricity","wind","capital",1359,0.13,0.37
"Colombia","wind_storage",2075,"electricity","wind","capital",1345,0.13,0.37
"Colombia","wind_storage",2080,"electricity","wind","capital",1332,0.13,0.37
"Colombia","wind_storage",2085,"electricity","wind","capital",1322,0.13,0.37
"Colombia","wind_storage",2090,"electricity","wind","capital",1313,0.13,0.37
"Colombia","wind_storage",2095,"electricity","wind","capital",1305,0.13,0.37
"Colombia","wind_storage",2100,"electricity","wind","capital",1298,0.13,0.37
"EU-12","CSP",1975,"electricity","solar","capital",1487,0.13,0.25
"EU-12","CSP",1990,"electricity","solar","capital",1487,0.13,0.25
"EU-12","CSP",2005,"electricity","solar","capital",1487,0.13,0.25
"EU-12","CSP",2010,"electricity","solar","capital",1487,0.13,0.25
"EU-12","CSP",2015,"electricity","solar","capital",1487,0.13,0.25
"EU-12","CSP",2020,"electricity","solar","capital",1353,0.13,0.25
"EU-12","CSP",2025,"electricity","solar","capital",1248,0.13,0.25
"EU-12","CSP",2030,"electricity","solar","capital",1168,0.13,0.25
"EU-12","CSP",2035,"electricity","solar","capital",1106,0.13,0.25
"EU-12","CSP",2040,"electricity","solar","capital",1057,0.13,0.25
"EU-12","CSP",2045,"electricity","solar","capital",1020,0.13,0.25
"EU-12","CSP",2050,"electricity","solar","capital",991,0.13,0.25
"EU-12","CSP",2055,"electricity","solar","capital",969,0.13,0.25
"EU-12","CSP",2060,"electricity","solar","capital",951,0.13,0.25
"EU-12","CSP",2065,"electricity","solar","capital",938,0.13,0.25
"EU-12","CSP",2070,"electricity","solar","capital",928,0.13,0.25
"EU-12","CSP",2075,"electricity","solar","capital",920,0.13,0.25
"EU-12","CSP",2080,"electricity","solar","capital",914,0.13,0.25
"EU-12","CSP",2085,"electricity","solar","capital",909,0.13,0.25
"EU-12","CSP",2090,"electricity","solar","capital",905,0.13,0.25
"EU-12","CSP",2095,"electricity","solar","capital",902,0.13,0.25
"EU-12","CSP",2100,"electricity","solar","capital",900,0.13,0.25
"EU-12","CSP_storage",1975,"electricity","solar","capital",2479,0.13,0.65
"EU-12","CSP_storage",1990,"electricity","solar","capital",2479,0.13,0.65
"EU-12","CSP_storage",2005,"electricity","solar","capital",2479,0.13,0.65
"EU-12","CSP_storage",2010,"electricity","solar","capital",2479,0.13,0.65
"EU-12","CSP_storage",2015,"electricity","solar","capital",2479,0.13,0.65
"EU-12","CSP_storage",2020,"electricity","solar","capital",2302,0.13,0.65
"EU-12","CSP_storage",2025,"electricity","solar","capital",2162,0.13,0.65
"EU-12","CSP_storage",2030,"electricity","solar","capital",2050,0.13,0.65
"EU-12","CSP_storage",2035,"electricity","solar","capital",1961,0.13,0.65
"EU-12","CSP_storage",2040,"electricity","solar","capital",1890,0.13,0.65
"EU-12","CSP_storage",2045,"electricity","solar","capital",1833,0.13,0.65
"EU-12","CSP_storage",2050,"electricity","solar","capital",1788,0.13,0.65
"EU-12","CSP_storage",2055,"electricity","solar","capital",1751,0.13,0.65
"EU-12","CSP_storage",2060,"electricity","solar","capital",1721,0.13,0.65
"EU-12","CSP_storage",2065,"electricity","solar","capital",1697,0.13,0.65
"EU-12","CSP_storage",2070,"electricity","solar","capital",1677,0.13,0.65
"EU-12","CSP_storage",2075,"electricity","solar","capital",1662,0.13,0.65
"EU-12","CSP_storage",2080,"electricity","solar","capital",1649,0.13,0.65
"EU-12","CSP_storage",2085,"electricity","solar","capital",1638,0.13,0.65
"EU-12","CSP_storage",2090,"electricity","solar","capital",1629,0.13,0.65
"EU-12","CSP_storage",2095,"electricity","solar","capital",1622,0.13,0.65
"EU-12","CSP_storage",2100,"electricity","solar","capital",1616,0.13,0.65
"EU-12","Gen_III",1975,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_III",1990,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_III",2005,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_III",2010,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_III",2015,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_III",2020,"electricity","nuclear","capital",1683,0.13,0.9
"EU-12","Gen_III",2025,"electricity","nuclear","capital",1663,0.13,0.9
"EU-12","Gen_III",2030,"electricity","nuclear","capital",1644,0.13,0.9
"EU-12","Gen_III",2035,"electricity","nuclear","capital",1626,0.13,0.9
"EU-12","Gen_III",2040,"electricity","nuclear","capital",1609,0.13,0.9
"EU-12","Gen_III",2045,"electricity","nuclear","capital",1593,0.13,0.9
"EU-12","Gen_III",2050,"electricity","nuclear","capital",1578,0.13,0.9
"EU-12","Gen_III",2055,"electricity","nuclear","capital",1563,0.13,0.9
"EU-12","Gen_III",2060,"electricity","nuclear","capital",1549,0.13,0.9
"EU-12","Gen_III",2065,"electricity","nuclear","capital",1536,0.13,0.9
"EU-12","Gen_III",2070,"electricity","nuclear","capital",1523,0.13,0.9
"EU-12","Gen_III",2075,"electricity","nuclear","capital",1511,0.13,0.9
"EU-12","Gen_III",2080,"electricity","nuclear","capital",1500,0.13,0.9
"EU-12","Gen_III",2085,"electricity","nuclear","capital",1489,0.13,0.9
"EU-12","Gen_III",2090,"electricity","nuclear","capital",1479,0.13,0.9
"EU-12","Gen_III",2095,"electricity","nuclear","capital",1469,0.13,0.9
"EU-12","Gen_III",2100,"electricity","nuclear","capital",1459,0.13,0.9
"EU-12","Gen_II_LWR",1975,"electricity","nuclear","capital",1650,0.13,0.9
"EU-12","Gen_II_LWR",1990,"electricity","nuclear","capital",1650,0.13,0.9
"EU-12","Gen_II_LWR",2005,"electricity","nuclear","capital",1650,0.13,0.9
"EU-12","Gen_II_LWR",2010,"electricity","nuclear","capital",1650,0.13,0.9
"EU-12","Gen_II_LWR",2015,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2020,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2025,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2030,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2035,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2040,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2045,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2050,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2055,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2060,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2065,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2070,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2075,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2080,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2085,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2090,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2095,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","Gen_II_LWR",2100,"electricity","nuclear","capital",1704,0.13,0.9
"EU-12","PV",1975,"electricity","solar","capital",578,0.13,0.2
"EU-12","PV",1990,"electricity","solar","capital",578,0.13,0.2
"EU-12","PV",2005,"electricity","solar","capital",578,0.13,0.2
"EU-12","PV",2010,"electricity","solar","capital",578,0.13,0.2
"EU-12","PV",2015,"electricity","solar","capital",578,0.13,0.2
"EU-12","PV",2020,"electricity","solar","capital",554,0.13,0.2
"EU-12","PV",2025,"electricity","solar","capital",533,0.13,0.2
"EU-12","PV",2030,"electricity","solar","capital",515,0.13,0.2
"EU-12","PV",2035,"electricity","solar","capital",499,0.13,0.2
"EU-12","PV",2040,"electricity","solar","capital",486,0.13,0.2
"EU-12","PV",2045,"electricity","solar","capital",474,0.13,0.2
"EU-12","PV",2050,"electricity","solar","capital",465,0.13,0.2
"EU-12","PV",2055,"electricity","solar","capital",456,0.13,0.2
"EU-12","PV",2060,"electricity","solar","capital",449,0.13,0.2
"EU-12","PV",2065,"electricity","solar","capital",443,0.13,0.2
"EU-12","PV",2070,"electricity","solar","capital",437,0.13,0.2
"EU-12","PV",2075,"electricity","solar","capital",433,0.13,0.2
"EU-12","PV",2080,"electricity","solar","capital",429,0.13,0.2
"EU-12","PV",2085,"electricity","solar","capital",425,0.13,0.2
"EU-12","PV",2090,"electricity","solar","capital",423,0.13,0.2
"EU-12","PV",2095,"electricity","solar","capital",420,0.13,0.2
"EU-12","PV",2100,"electricity","solar","capital",418,0.13,0.2
"EU-12","PV_storage",1975,"electricity","solar","capital",1363,0.13,0.2
"EU-12","PV_storage",1990,"electricity","solar","capital",1363,0.13,0.2
"EU-12","PV_storage",2005,"electricity","solar","capital",1363,0.13,0.2
"EU-12","PV_storage",2010,"electricity","solar","capital",1363,0.13,0.2
"EU-12","PV_storage",2015,"electricity","solar","capital",1363,0.13,0.2
"EU-12","PV_storage",2020,"electricity","solar","capital",1305,0.13,0.2
"EU-12","PV_storage",2025,"electricity","solar","capital",1256,0.13,0.2
"EU-12","PV_storage",2030,"electricity","solar","capital",1213,0.13,0.2
"EU-12","PV_storage",2035,"electricity","solar","capital",1177,0.13,0.2
"EU-12","PV_storage",2040,"electricity","solar","capital",1145,0.13,0.2
"EU-12","PV_storage",2045,"electricity","solar","capital",1118,0.13,0.2
"EU-12","PV_storage",2050,"electricity","solar","capital",1095,0.13,0.2
"EU-12","PV_storage",2055,"electricity","solar","capital",1075,0.13,0.2
"EU-12","PV_storage",2060,"electricity","solar","capital",1058,0.13,0.2
"EU-12","PV_storage",2065,"electricity","solar","capital",1043,0.13,0.2
"EU-12","PV_storage",2070,"electricity","solar","capital",1031,0.13,0.2
"EU-12","PV_storage",2075,"electricity","solar","capital",1020,0.13,0.2
"EU-12","PV_storage",2080,"electricity","solar","capital",1011,0.13,0.2
"EU-12","PV_storage",2085,"electricity","solar","capital",1003,0.13,0.2
"EU-12","PV_storage",2090,"electricity","solar","capital",996,0.13,0.2
"EU-12","PV_storage",2095,"electricity","solar","capital",990,0.13,0.2
"EU-12","PV_storage",2100,"electricity","solar","capital",985,0.13,0.2
"EU-12","biomass (IGCC CCS)",1975,"electricity","biomass","capital",2742,0.13,0.8
"EU-12","biomass (IGCC CCS)",1990,"electricity","biomass","capital",2742,0.13,0.8
"EU-12","biomass (IGCC CCS)",2005,"electricity","biomass","capital",2742,0.13,0.8
"EU-12","biomass (IGCC CCS)",2010,"electricity","biomass","capital",2742,0.13,0.8
"EU-12","biomass (IGCC CCS)",2015,"electricity","biomass","capital",2742,0.13,0.8
"EU-12","biomass (IGCC CCS)",2020,"electricity","biomass","capital",2583,0.13,0.8
"EU-12","biomass (IGCC CCS)",2025,"electricity","biomass","capital",2454,0.13,0.8
"EU-12","biomass (IGCC CCS)",2030,"electricity","biomass","capital",2348,0.13,0.8
"EU-12","biomass (IGCC CCS)",2035,"electricity","biomass","capital",2261,0.13,0.8
"EU-12","biomass (IGCC CCS)",2040,"electricity","biomass","capital",2189,0.13,0.8
"EU-12","biomass (IGCC CCS)",2045,"electricity","biomass","capital",2131,0.13,0.8
"EU-12","biomass (IGCC CCS)",2050,"electricity","biomass","capital",2082,0.13,0.8
"EU-12","biomass (IGCC CCS)",2055,"electricity","biomass","capital",2041,0.13,0.8
"EU-12","biomass (IGCC CCS)",2060,"electricity","biomass","capital",2008,0.13,0.8
"EU-12","biomass (IGCC CCS)",2065,"electricity","biomass","capital",1980,0.13,0.8
"EU-12","biomass (IGCC CCS)",2070,"electricity","biomass","capital",1957,0.13,0.8
"EU-12","biomass (IGCC CCS)",2075,"electricity","biomass","capital",1937,0.13,0.8
"EU-12","biomass (IGCC CCS)",2080,"electricity","biomass","capital",1921,0.13,0.8
"EU-12","biomass (IGCC CCS)",2085,"electricity","biomass","capital",1907,0.13,0.8
"EU-12","biomass (IGCC CCS)",2090,"electricity","biomass","capital",1895,0.13,0.8
"EU-12","biomass (IGCC CCS)",2095,"electricity","biomass","capital",1886,0.13,0.8
"EU-12","biomass (IGCC CCS)",2100,"electricity","biomass","capital",1877,0.13,0.8
"EU-12","biomass (IGCC)",1975,"electricity","biomass","capital",1859,0.13,0.8
"EU-12","biomass (IGCC)",1990,"electricity","biomass","capital",1859,0.13,0.8
"EU-12","biomass (IGCC)",2005,"electricity","biomass","capital",1859,0.13,0.8
"EU-12","biomass (IGCC)",2010,"electricity","biomass","capital",1859,0.13,0.8
"EU-12","biomass (IGCC)",2015,"electricity","biomass","capital",1859,0.13,0.8
"EU-12","biomass (IGCC)",2020,"electricity","biomass","capital",1780,0.13,0.8
"EU-12","biomass (IGCC)",2025,"electricity","biomass","capital",1713,0.13,0.8
"EU-12","biomass (IGCC)",2030,"electricity","biomass","capital",1654,0.13,0.8
"EU-12","biomass (IGCC)",2035,"electricity","biomass","capital",1605,0.13,0.8
"EU-12","biomass (IGCC)",2040,"electricity","biomass","capital",1562,0.13,0.8
"EU-12","biomass (IGCC)",2045,"electricity","biomass","capital",1525,0.13,0.8
"EU-12","biomass (IGCC)",2050,"electricity","biomass","capital",1493,0.13,0.8
"EU-12","biomass (IGCC)",2055,"electricity","biomass","capital",1466,0.13,0.8
"EU-12","biomass (IGCC)",2060,"electricity","biomass","capital",1443,0.13,0.8
"EU-12","biomass (IGCC)",2065,"electricity","biomass","capital",1423,0.13,0.8
"EU-12","biomass (IGCC)",2070,"electricity","biomass","capital",1406,0.13,0.8
"EU-12","biomass (IGCC)",2075,"electricity","biomass","capital",1391,0.13,0.8
"EU-12","biomass (IGCC)",2080,"electricity","biomass","capital",1378,0.13,0.8
"EU-12","biomass (IGCC)",2085,"electricity","biomass","capital",1367,0.13,0.8
"EU-12","biomass (IGCC)",2090,"electricity","biomass","capital",1358,0.13,0.8
"EU-12","biomass (IGCC)",2095,"electricity","biomass","capital",1350,0.13,0.8
"EU-12","biomass (IGCC)",2100,"electricity","biomass","capital",1343,0.13,0.8
"EU-12","biomass (conv CCS)",1975,"electricity","biomass","capital",2386,0.13,0.85
"EU-12","biomass (conv CCS)",1990,"electricity","biomass","capital",2386,0.13,0.85
"EU-12","biomass (conv CCS)",2005,"electricity","biomass","capital",2386,0.13,0.85
"EU-12","biomass (conv CCS)",2010,"electricity","biomass","capital",2386,0.13,0.85
"EU-12","biomass (conv CCS)",2015,"electricity","biomass","capital",2386,0.13,0.85
"EU-12","biomass (conv CCS)",2020,"electricity","biomass","capital",2267,0.13,0.85
"EU-12","biomass (conv CCS)",2025,"electricity","biomass","capital",2172,0.13,0.85
"EU-12","biomass (conv CCS)",2030,"electricity","biomass","capital",2096,0.13,0.85
"EU-12","biomass (conv CCS)",2035,"electricity","biomass","capital",2035,0.13,0.85
"EU-12","biomass (conv CCS)",2040,"electricity","biomass","capital",1985,0.13,0.85
"EU-12","biomass (conv CCS)",2045,"electricity","biomass","capital",1945,0.13,0.85
"EU-12","biomass (conv CCS)",2050,"electricity","biomass","capital",1911,0.13,0.85
"EU-12","biomass (conv CCS)",2055,"electricity","biomass","capital",1883,0.13,0.85
"EU-12","biomass (conv CCS)",2060,"electricity","biomass","capital",1860,0.13,0.85
"EU-12","biomass (conv CCS)",2065,"electricity","biomass","capital",1840,0.13,0.85
"EU-12","biomass (conv CCS)",2070,"electricity","biomass","capital",1823,0.13,0.85
"EU-12","biomass (conv CCS)",2075,"electricity","biomass","capital",1808,0.13,0.85
"EU-12","biomass (conv CCS)",2080,"electricity","biomass","capital",1795,0.13,0.85
"EU-12","biomass (conv CCS)",2085,"electricity","biomass","capital",1783,0.13,0.85
"EU-12","biomass (conv CCS)",2090,"electricity","biomass","capital",1773,0.13,0.85
"EU-12","biomass (conv CCS)",2095,"electricity","biomass","capital",1764,0.13,0.85
"EU-12","biomass (conv CCS)",2100,"electricity","biomass","capital",1755,0.13,0.85
"EU-12","biomass (conv)",1975,"electricity","biomass","capital",1239,0.13,0.85
"EU-12","biomass (conv)",1990,"electricity","biomass","capital",1239,0.13,0.85
"EU-12","biomass (conv)",2005,"electricity","biomass","capital",1239,0.13,0.85
"EU-12","biomass (conv)",2010,"electricity","biomass","capital",1239,0.13,0.85
"EU-12","biomass (conv)",2015,"electricity","biomass","capital",1239,0.13,0.85
"EU-12","biomass (conv)",2020,"electricity","biomass","capital",1224,0.13,0.85
"EU-12","biomass (conv)",2025,"electricity","biomass","capital",1210,0.13,0.85
"EU-12","biomass (conv)",2030,"electricity","biomass","capital",1196,0.13,0.85
"EU-12","biomass (conv)",2035,"electricity","biomass","capital",1183,0.13,0.85
"EU-12","biomass (conv)",2040,"electricity","biomass","capital",1170,0.13,0.85
"EU-12","biomass (conv)",2045,"electricity","biomass","capital",1159,0.13,0.85
"EU-12","biomass (conv)",2050,"electricity","biomass","capital",1147,0.13,0.85
"EU-12","biomass (conv)",2055,"electricity","biomass","capital",1137,0.13,0.85
"EU-12","biomass (conv)",2060,"electricity","biomass","capital",1127,0.13,0.85
"EU-12","biomass (conv)",2065,"electricity","biomass","capital",1117,0.13,0.85
"EU-12","biomass (conv)",2070,"electricity","biomass","capital",1108,0.13,0.85
"EU-12","biomass (conv)",2075,"electricity","biomass","capital",1099,0.13,0.85
"EU-12","biomass (conv)",2080,"electricity","biomass","capital",1091,0.13,0.85
"EU-12","biomass (conv)",2085,"electricity","biomass","capital",1083,0.13,0.85
"EU-12","biomass (conv)",2090,"electricity","biomass","capital",1075,0.13,0.85
"EU-12","biomass (conv)",2095,"electricity","biomass","capital",1068,0.13,0.85
"EU-12","biomass (conv)",2100,"electricity","biomass","capital",1061,0.13,0.85
"EU-12","coal (IGCC CCS)",1975,"electricity","coal","capital",2045,0.13,0.8
"EU-12","coal (IGCC CCS)",1990,"electricity","coal","capital",2045,0.13,0.8
"EU-12","coal (IGCC CCS)",2005,"electricity","coal","capital",2045,0.13,0.8
"EU-12","coal (IGCC CCS)",2010,"electricity","coal","capital",2045,0.13,0.8
"EU-12","coal (IGCC CCS)",2015,"electricity","coal","capital",2045,0.13,0.8
"EU-12","coal (IGCC CCS)",2020,"electricity","coal","capital",1919,0.13,0.8
"EU-12","coal (IGCC CCS)",2025,"electricity","coal","capital",1818,0.13,0.8
"EU-12","coal (IGCC CCS)",2030,"electricity","coal","capital",1736,0.13,0.8
"EU-12","coal (IGCC CCS)",2035,"electricity","coal","capital",1669,0.13,0.8
"EU-12","coal (IGCC CCS)",2040,"electricity","coal","capital",1614,0.13,0.8
"EU-12","coal (IGCC CCS)",2045,"electricity","coal","capital",1569,0.13,0.8
"EU-12","coal (IGCC CCS)",2050,"electricity","coal","capital",1532,0.13,0.8
"EU-12","coal (IGCC CCS)",2055,"electricity","coal","capital",1502,0.13,0.8
"EU-12","coal (IGCC CCS)",2060,"electricity","coal","capital",1477,0.13,0.8
"EU-12","coal (IGCC CCS)",2065,"electricity","coal","capital",1457,0.13,0.8
"EU-12","coal (IGCC CCS)",2070,"electricity","coal","capital",1440,0.13,0.8
"EU-12","coal (IGCC CCS)",2075,"electricity","coal","capital",1425,0.13,0.8
"EU-12","coal (IGCC CCS)",2080,"electricity","coal","capital",1414,0.13,0.8
"EU-12","coal (IGCC CCS)",2085,"electricity","coal","capital",1404,0.13,0.8
"EU-12","coal (IGCC CCS)",2090,"electricity","coal","capital",1396,0.13,0.8
"EU-12","coal (IGCC CCS)",2095,"electricity","coal","capital",1389,0.13,0.8
"EU-12","coal (IGCC CCS)",2100,"electricity","coal","capital",1383,0.13,0.8
"EU-12","coal (IGCC)",1975,"electricity","coal","capital",1239,0.13,0.8
"EU-12","coal (IGCC)",1990,"electricity","coal","capital",1239,0.13,0.8
"EU-12","coal (IGCC)",2005,"electricity","coal","capital",1239,0.13,0.8
"EU-12","coal (IGCC)",2010,"electricity","coal","capital",1239,0.13,0.8
"EU-12","coal (IGCC)",2015,"electricity","coal","capital",1239,0.13,0.8
"EU-12","coal (IGCC)",2020,"electricity","coal","capital",1187,0.13,0.8
"EU-12","coal (IGCC)",2025,"electricity","coal","capital",1142,0.13,0.8
"EU-12","coal (IGCC)",2030,"electricity","coal","capital",1103,0.13,0.8
"EU-12","coal (IGCC)",2035,"electricity","coal","capital",1070,0.13,0.8
"EU-12","coal (IGCC)",2040,"electricity","coal","capital",1041,0.13,0.8
"EU-12","coal (IGCC)",2045,"electricity","coal","capital",1017,0.13,0.8
"EU-12","coal (IGCC)",2050,"electricity","coal","capital",996,0.13,0.8
"EU-12","coal (IGCC)",2055,"electricity","coal","capital",977,0.13,0.8
"EU-12","coal (IGCC)",2060,"electricity","coal","capital",962,0.13,0.8
"EU-12","coal (IGCC)",2065,"electricity","coal","capital",949,0.13,0.8
"EU-12","coal (IGCC)",2070,"electricity","coal","capital",937,0.13,0.8
"EU-12","coal (IGCC)",2075,"electricity","coal","capital",927,0.13,0.8
"EU-12","coal (IGCC)",2080,"electricity","coal","capital",919,0.13,0.8
"EU-12","coal (IGCC)",2085,"electricity","coal","capital",912,0.13,0.8
"EU-12","coal (IGCC)",2090,"electricity","coal","capital",905,0.13,0.8
"EU-12","coal (IGCC)",2095,"electricity","coal","capital",900,0.13,0.8
"EU-12","coal (IGCC)",2100,"electricity","coal","capital",895,0.13,0.8
"EU-12","coal (conv pul CCS)",1975,"electricity","coal","capital",1797,0.13,0.8
"EU-12","coal (conv pul CCS)",1990,"electricity","coal","capital",1797,0.13,0.8
"EU-12","coal (conv pul CCS)",2005,"electricity","coal","capital",1797,0.13,0.8
"EU-12","coal (conv pul CCS)",2010,"electricity","coal","capital",1797,0.13,0.8
"EU-12","coal (conv pul CCS)",2015,"electricity","coal","capital",1797,0.13,0.8
"EU-12","coal (conv pul CCS)",2020,"electricity","coal","capital",1705,0.13,0.8
"EU-12","coal (conv pul CCS)",2025,"electricity","coal","capital",1631,0.13,0.8
"EU-12","coal (conv pul CCS)",2030,"electricity","coal","capital",1573,0.13,0.8
"EU-12","coal (conv pul CCS)",2035,"electricity","coal","capital",1526,0.13,0.8
"EU-12","coal (conv pul CCS)",2040,"electricity","coal","capital",1487,0.13,0.8
"EU-12","coal (conv pul CCS)",2045,"electricity","coal","capital",1456,0.13,0.8
"EU-12","coal (conv pul CCS)",2050,"electricity","coal","capital",1431,0.13,0.8
"EU-12","coal (conv pul CCS)",2055,"electricity","coal","capital",1409,0.13,0.8
"EU-12","coal (conv pul CCS)",2060,"electricity","coal","capital",1392,0.13,0.8
"EU-12","coal (conv pul CCS)",2065,"electricity","coal","capital",1377,0.13,0.8
"EU-12","coal (conv pul CCS)",2070,"electricity","coal","capital",1364,0.13,0.8
"EU-12","coal (conv pul CCS)",2075,"electricity","coal","capital",1352,0.13,0.8
"EU-12","coal (conv pul CCS)",2080,"electricity","coal","capital",1343,0.13,0.8
"EU-12","coal (conv pul CCS)",2085,"electricity","coal","capital",1334,0.13,0.8
"EU-12","coal (conv pul CCS)",2090,"electricity","coal","capital",1326,0.13,0.8
"EU-12","coal (conv pul CCS)",2095,"electricity","coal","capital",1319,0.13,0.8
"EU-12","coal (conv pul CCS)",2100,"electricity","coal","capital",1313,0.13,0.8
"EU-12","coal (conv pul)",1975,"electricity","coal","capital",730,0.13,0.85
"EU-12","coal (conv pul)",1990,"electricity","coal","capital",730,0.13,0.85
"EU-12","coal (conv pul)",2005,"electricity","coal","capital",800,0.13,0.85
"EU-12","coal (conv pul)",2010,"electricity","coal","capital",850,0.13,0.85
"EU-12","coal (conv pul)",2015,"electricity","coal","capital",898,0.13,0.85
"EU-12","coal (conv pul)",2020,"electricity","coal","capital",887,0.13,0.85
"EU-12","coal (conv pul)",2025,"electricity","coal","capital",877,0.13,0.85
"EU-12","coal (conv pul)",2030,"electricity","coal","capital",867,0.13,0.85
"EU-12","coal (conv pul)",2035,"electricity","coal","capital",858,0.13,0.85
"EU-12","coal (conv pul)",2040,"electricity","coal","capital",849,0.13,0.85
"EU-12","coal (conv pul)",2045,"electricity","coal","capital",840,0.13,0.85
"EU-12","coal (conv pul)",2050,"electricity","coal","capital",832,0.13,0.85
"EU-12","coal (conv pul)",2055,"electricity","coal","capital",824,0.13,0.85
"EU-12","coal (conv pul)",2060,"electricity","coal","capital",817,0.13,0.85
"EU-12","coal (conv pul)",2065,"electricity","coal","capital",810,0.13,0.85
"EU-12","coal (conv pul)",2070,"electricity","coal","capital",803,0.13,0.85
"EU-12","coal (conv pul)",2075,"electricity","coal","capital",797,0.13,0.85
"EU-12","coal (conv pul)",2080,"electricity","coal","capital",791,0.13,0.85
"EU-12","coal (conv pul)",2085,"electricity","coal","capital",785,0.13,0.85
"EU-12","coal (conv pul)",2090,"electricity","coal","capital",780,0.13,0.85
"EU-12","coal (conv pul)",2095,"electricity","coal","capital",774,0.13,0.85
"EU-12","coal (conv pul)",2100,"electricity","coal","capital",769,0.13,0.85
"EU-12","gas (CC CCS)",1975,"electricity","gas","capital",651,0.13,0.8
"EU-12","gas (CC CCS)",1990,"electricity","gas","capital",651,0.13,0.8
"EU-12","gas (CC CCS)",2005,"electricity","gas","capital",651,0.13,0.8
"EU-12","gas (CC CCS)",2010,"electricity","gas","capital",651,0.13,0.8
"EU-12","gas (CC CCS)",2015,"electricity","gas","capital",651,0.13,0.8
"EU-12","gas (CC CCS)",2020,"electricity","gas","capital",617,0.13,0.8
"EU-12","gas (CC CCS)",2025,"electricity","gas","capital",591,0.13,0.8
"EU-12","gas (CC CCS)",2030,"electricity","gas","capital",569,0.13,0.8
"EU-12","gas (CC CCS)",2035,"electricity","gas","capital",552,0.13,0.8
"EU-12","gas (CC CCS)",2040,"electricity","gas","capital",539,0.13,0.8
"EU-12","gas (CC CCS)",2045,"electricity","gas","capital",527,0.13,0.8
"EU-12","gas (CC CCS)",2050,"electricity","gas","capital",518,0.13,0.8
"EU-12","gas (CC CCS)",2055,"electricity","gas","capital",510,0.13,0.8
"EU-12","gas (CC CCS)",2060,"electricity","gas","capital",504,0.13,0.8
"EU-12","gas (CC CCS)",2065,"electricity","gas","capital",498,0.13,0.8
"EU-12","gas (CC CCS)",2070,"electricity","gas","capital",494,0.13,0.8
"EU-12","gas (CC CCS)",2075,"electricity","gas","capital",490,0.13,0.8
"EU-12","gas (CC CCS)",2080,"electricity","gas","capital",486,0.13,0.8
"EU-12","gas (CC CCS)",2085,"electricity","gas","capital",483,0.13,0.8
"EU-12","gas (CC CCS)",2090,"electricity","gas","capital",480,0.13,0.8
"EU-12","gas (CC CCS)",2095,"electricity","gas","capital",478,0.13,0.8
